condpair	protein	fdr	pval	log2fc	num_peptides
c2_VS_c3	P67812	0.4298349541236183	0.022535934710355754	-0.3878503334126089	5
c2_VS_c3	Q9Y4E8	0.9999691194851201	0.41399717976626293	-0.014644598015324917	9
c2_VS_c3	Q14978	0.9032898603937425	0.12133619614229763	0.13883079010573063	7
c2_VS_c3	Q9UMD9	0.9999691194851201	0.733415710161792	-0.17822989650310403	1
c2_VS_c3	Q96MY1	0.9999691194851201	0.6993095608864106	0.33631482514896227	3
c2_VS_c3	O00625	0.9999691194851201	0.8733442490538046	0.3885589657163573	5
c2_VS_c3	Q8NEF9	0.9999691194851201	0.7176020747825227	-0.05496119681623268	2
c2_VS_c3	Q9UNM6	0.9999691194851201	0.6639327597717317	-0.0038558609662526777	12
c2_VS_c3	Q9NR19	0.9999691194851201	0.21825481403700175	-0.6069259661828195	5
c2_VS_c3	Q9H813	0.9999691194851201	0.899547276713889	-0.04201010239022758	2
c2_VS_c3	REV__Q08999	0.9999691194851201	0.9183325248863308	0.0703612313198887	1
c2_VS_c3	P27348	0.9999691194851201	0.8093959298285662	-0.013647790057356612	4
c2_VS_c3	Q5ST30	0.9999691194851201	0.8429811127851055	-0.08173530845726902	1
c2_VS_c3	Q02892	0.008774015641117561	0.00023203116394099332	1.1045584256981853	2
c2_VS_c3	P19097	1.0932428295973295e-10	3.361755318564974e-13	0.7007092093797587	20
c2_VS_c3	Q05086	0.9999691194851201	0.4230211993643631	-0.08309616963502098	9
c2_VS_c3	Q06481	0.9999691194851201	0.5100446432449997	-0.26701596043302755	4
c2_VS_c3	Q8NCC3	0.9999691194851201	0.5055103324008805	0.2199520328101574	3
c2_VS_c3	O43933	0.9999691194851201	0.9954762947303624	-0.1910365356948323	4
c2_VS_c3	Q9UBJ2	0.9999691194851201	0.9515448216596618	0.1497559537989896	6
c2_VS_c3	Q9P2W9	0.9999691194851201	0.9561561066098778	-0.015046563651044398	2
c2_VS_c3	O60508	0.9999691194851201	0.9563016952886376	-0.02851703944909545	12
c2_VS_c3	Q9NXC5	0.9999691194851201	0.29198178230525906	0.4095332132022076	6
c2_VS_c3	Q5TCQ9	0.9999691194851201	0.6210335172857768	0.28521448959579726	3
c2_VS_c3	P43034	0.9999691194851201	0.8509567030423628	0.14370335212282725	9
c2_VS_c3	P54727	0.9999691194851201	0.27778771788524437	-0.017066229325661375	9
c2_VS_c3	P30740	0.9999691194851201	0.42450576040968	0.09791137630618163	8
c2_VS_c3	Q9UBI6	0.9999691194851201	0.8173889659425739	0.06559655928807118	1
c2_VS_c3	P43897	0.9999691194851201	0.43721050491592406	0.12668744206952898	5
c2_VS_c3	Q13442	0.9999691194851201	0.9683579571388614	-0.20035828645906495	4
c2_VS_c3	Q12109	0.8553922995851735	0.09647837616040245	0.8670492370796641	1
c2_VS_c3	Q9Y2Z4	0.9999691194851201	0.9393590321425587	-0.329225753018922	3
c2_VS_c3	Q9H078	0.9999691194851201	0.4394554503375141	-0.23986236615543444	9
c2_VS_c3	Q9UBF2	0.9999691194851201	0.5350456922299227	0.19210798443135868	9
c2_VS_c3	Q15906	0.9999691194851201	0.17972290762282506	0.326843165459285	3
c2_VS_c3	P82664	0.9792141894176332	0.1514590213029119	0.17401835102420993	5
c2_VS_c3	P63172	0.9999691194851201	0.7135023288028046	0.07081849628140358	1
c2_VS_c3	Q9Y570	0.9999691194851201	0.9314444288905896	-0.45890876210954534	9
c2_VS_c3	Q53GS7	0.9999691194851201	0.8943445384573045	-0.27780276654959124	7
c2_VS_c3	Q9Y291	0.9999691194851201	0.43721230624255414	-0.20106706978983846	2
c2_VS_c3	Q3YEC7	0.9999691194851201	0.5811948112688223	-0.10570790131976171	7
c2_VS_c3	Q9BZ95	0.9999691194851201	0.651594614109845	0.14020254249979125	9
c2_VS_c3	O75063	0.9999691194851201	0.560385275807497	-0.19179619166247602	4
c2_VS_c3	P56182	0.9999691194851201	0.7442844238957482	0.14904228924741325	9
c2_VS_c3	Q96GX5	0.8861549061533563	0.1119955923828504	0.6549593900775807	1
c2_VS_c3	P32471	0.012715038418280662	0.00035580212056074423	0.25141662629230954	6
c2_VS_c3	Q9BT09	0.9999691194851201	0.9719306112533939	-0.17007160758272777	4
c2_VS_c3	Q9Y605	0.9999691194851201	0.29211368883253197	-0.6339960973451831	2
c2_VS_c3	Q14181	0.9999691194851201	0.7623041040523224	0.06289703952089602	2
c2_VS_c3	Q2NKX8	0.9999691194851201	0.8109479255243477	-0.06720676207330278	9
c2_VS_c3	Q9NPI1	0.9999691194851201	0.27778997925586224	0.28338977390185516	6
c2_VS_c3	Q01844	0.9999691194851201	0.7002100433532015	-0.06057110801282661	6
c2_VS_c3	Q9NXH9	0.9999691194851201	0.9121130308221461	0.236482778658488	4
c2_VS_c3	Q96CX2	0.9999691194851201	0.35819481932662334	-0.2709284936645228	3
c2_VS_c3	P52943	0.9999691194851201	0.3104823629835076	-0.06941011258320362	7
c2_VS_c3	Q9BSD7	0.9999691194851201	0.6398373481879731	0.08329347517153722	6
c2_VS_c3	Q9BWU0	0.9999691194851201	0.4778522899492086	0.20108937994728482	4
c2_VS_c3	Q86TI2	0.9999691194851201	0.7982690521936653	0.2327638079843292	7
c2_VS_c3	O43242	0.9999691194851201	0.47019578407637885	0.1109941585658425	20
c2_VS_c3	O60568	0.9999691194851201	0.8739506423777554	0.003429709586109553	16
c2_VS_c3	Q9P2D3	0.8764735422461551	0.10397767783542067	-0.6319779725380732	1
c2_VS_c3	Q08723	0.9999691194851201	0.673626578689045	0.15505378988700022	1
c2_VS_c3	P20336	0.9999691194851201	0.7174813161970204	0.20702525334291177	3
c2_VS_c3	O15397	0.8031747925699376	0.07317530304919662	-0.07006611845131427	9
c2_VS_c3	P59780	0.9999691194851201	0.5565088628808146	-1.1218348086182814	3
c2_VS_c3	Q9NRG9	0.8493386243254499	0.09411820745150479	-0.3732206138353975	11
c2_VS_c3	P36957	0.9999691194851201	0.7663660571497521	-0.1502325319081521	9
c2_VS_c3	P12236	0.9895465395498506	0.1580801424672682	0.23054565891844048	4
c2_VS_c3	O15511	0.9999691194851201	0.8684193218318983	0.23504537465276698	4
c2_VS_c3	Q6IN85	0.9999691194851201	0.877537359286221	0.03089701120572652	7
c2_VS_c3	Q13641	0.0916833982707838	0.003298572447011594	0.24321975655297612	4
c2_VS_c3	P68363	0.9934256415692239	0.16059630824314386	0.1684457677992497	18
c2_VS_c3	Q8N511	0.9999691194851201	0.6454353659399259	0.10790656188139991	1
c2_VS_c3	P07262	0.0513465249505221	0.0016736567173294414	0.8033788006877707	5
c2_VS_c3	Q8N9N2	0.9999691194851201	0.9733734459213865	0.07331573610013391	4
c2_VS_c3	P10412	0.9999691194851201	0.6468171345921472	0.06776860285264519	4
c2_VS_c3	Q9BRX5	0.9999691194851201	0.7861593594445841	0.09649124467383041	4
c2_VS_c3	Q8N488	0.9999691194851201	0.20761350115162758	-0.34553792757930113	2
c2_VS_c3	P52747	0.9999691194851201	0.5039445612925153	-0.13894523060050457	2
c2_VS_c3	Q9HCD5	0.9999691194851201	0.7338484360998727	-0.5171063169576801	9
c2_VS_c3	P32780	0.9999691194851201	0.9360216686545819	0.02519797764580615	4
c2_VS_c3	O75146	0.9999691194851201	0.890471118755876	-0.16731524671815734	9
c2_VS_c3	P07199	0.9999691194851201	0.9187810773789502	0.10877588500348123	4
c2_VS_c3	Q5SQI0	0.9999691194851201	0.48550313120698996	0.5033267947325157	5
c2_VS_c3	P16298	0.9999691194851201	0.883023657786971	-0.04057028379035099	2
c2_VS_c3	Q9NZU5	0.8445277911367077	0.0876365397755201	-0.0847676927992779	6
c2_VS_c3	Q13642	0.9999691194851201	0.8805182435272383	-0.025679999518370966	2
c2_VS_c3	Q8IWB7	0.9999691194851201	0.4169708167911157	0.17774449934171832	2
c2_VS_c3	P55769	0.9999691194851201	0.8096595080375484	0.12877803655909403	4
c2_VS_c3	Q9BUJ2	0.9999691194851201	0.18338038108853283	-0.3716366670130373	11
c2_VS_c3	P51858	0.9999691194851201	0.6187451626520697	-0.1774210182757197	12
c2_VS_c3	Q12213	2.4518967898224105e-05	3.0912597903665073e-07	0.5490397534339655	9
c2_VS_c3	Q5BJH7	0.9999691194851201	0.5573984360521542	0.19817334906079065	3
c2_VS_c3	Q9BQ67	0.8493386243254499	0.09252467423103705	-0.10220343377739471	6
c2_VS_c3	P16435	0.9999691194851201	0.9290171193829362	-0.1634137733492298	10
c2_VS_c3	REV__Q9BWT7	0.9999691194851201	0.5453806515778681	-0.182220096969818	1
c2_VS_c3	P25789	0.9999691194851201	0.6553703733484282	0.08646599420352352	7
c2_VS_c3	P09012	0.9999691194851201	0.49717115782083	0.08137913652326033	8
c2_VS_c3	Q13112	0.9999691194851201	0.8512873527804621	0.2359532747046389	5
c2_VS_c3	P78364	0.9999691194851201	0.6037294829326185	-0.444021563503535	3
c2_VS_c3	Q14166	0.9999691194851201	0.19500385633616535	0.2232562363709437	9
c2_VS_c3	O75528	0.9999691194851201	0.20765231339292045	0.40216656388805755	4
c2_VS_c3	Q15257	0.9999691194851201	0.20700108481525348	-0.2699316824584209	8
c2_VS_c3	O00257	0.9999691194851201	0.48937248951743006	0.205828661559607	2
c2_VS_c3	O60784	0.9999691194851201	0.8761018159122429	-0.48692715226207284	3
c2_VS_c3	O43663	0.9999691194851201	0.5527784135627298	0.10959734901497228	6
c2_VS_c3	Q96FW1	0.6002114085726746	0.03958959014109431	-0.36375106587164296	9
c2_VS_c3	P07806	6.046341102158595e-05	8.18078131903377e-07	0.6059910539545568	10
c2_VS_c3	O60841	0.9999691194851201	0.6381666376016608	-0.09854496360829845	15
c2_VS_c3	P17931	0.4026768868564208	0.020864408190438777	0.048291458723046965	5
c2_VS_c3	Q9Y2L5	0.9999691194851201	0.897627437629599	-0.27192207247678485	7
c2_VS_c3	O15119	0.9999691194851201	0.9946736426816736	-0.013838176448283187	2
c2_VS_c3	Q9P0W2	0.8866067047241978	0.11437008383511715	-0.537799569745049	4
c2_VS_c3	P43246	0.9999691194851201	0.5323840266138469	0.12406706031135029	18
c2_VS_c3	P11908	0.15819734705524083	0.006494263785939314	-0.284010967530266	9
c2_VS_c3	Q05519	0.9999691194851201	0.48531416826136464	-0.14504199354480507	4
c2_VS_c3	Q9Y2B0	0.9999691194851201	0.9062841412247673	0.36717111528322466	5
c2_VS_c3	Q8WY22	0.8616410862502908	0.09857201474773891	-0.33973878243414024	2
c2_VS_c3	O43719	0.9999691194851201	0.8638559936935841	-0.05530917009391789	8
c2_VS_c3	O00159	0.9999691194851201	0.7972890462521467	-0.024438878603403318	20
c2_VS_c3	Q5BJF6	0.9028085530597709	0.1205133580664477	-0.3696349966637709	2
c2_VS_c3	P37802	0.9999691194851201	0.49373832090776637	-0.062463902871414234	9
c2_VS_c3	Q6Y1H2	0.9999691194851201	0.6092618776778551	0.13605771225209384	1
c2_VS_c3	Q9BZE4	0.9999691194851201	0.4298733890564199	-0.13684209730526842	15
c2_VS_c3	O75431	0.9999691194851201	0.3161022358966621	0.03146092470153169	5
c2_VS_c3	P00445	0.855316871831652	0.09619492862640433	0.43736785616322305	4
c2_VS_c3	O60504	0.9999691194851201	0.22386636203236687	0.08024286187692553	5
c2_VS_c3	P05534	0.9999691194851201	0.9666973365736737	0.27239674214053977	3
c2_VS_c3	Q9Y5Q8	0.9999691194851201	0.48707515330952944	-0.023940728270268608	9
c2_VS_c3	Q9Y6J0	0.9999691194851201	0.518486555817953	-0.274579431800649	1
c2_VS_c3	P04216	0.6475611254120404	0.047690925441630894	-0.39147116546685234	2
c2_VS_c3	Q9ULT8	0.9999691194851201	0.24123061061226903	0.15869554807877417	14
c2_VS_c3	O15381	0.9999691194851201	0.18703275644296635	-0.2205815639810731	8
c2_VS_c3	O43491	0.9999691194851201	0.40491201429825585	-0.24339604760507724	5
c2_VS_c3	Q96LJ7	0.9999691194851201	0.24707810953687526	-0.8327459457740831	1
c2_VS_c3	Q15438	0.9999691194851201	0.5926617503032758	-0.2991481701059593	3
c2_VS_c3	Q9UKS6	0.8493386243254499	0.08907566786215249	0.11935350327861105	5
c2_VS_c3	Q9UHQ1	0.9999691194851201	0.5799090203009403	-0.1482910839457796	2
c2_VS_c3	P25443	0.0011357461917795787	2.3399444910587874e-05	0.43991723460903565	5
c2_VS_c3	Q6ZSR9	0.9999691194851201	0.9047260420056344	-0.07050660321569602	7
c2_VS_c3	Q9Y6A4	0.9999691194851201	0.47049462818837595	-0.23487278553670726	4
c2_VS_c3	Q6ZNJ1	0.9999691194851201	0.9805004123091527	-0.015053139332933618	1
c2_VS_c3	P18754	0.8055517207465082	0.0784703738833259	0.05441686085578912	9
c2_VS_c3	Q9HC38	0.9999691194851201	0.7214878195931815	-0.12177899539031056	7
c2_VS_c3	O43301	0.9999691194851201	0.5026995337152194	0.26770578680777923	5
c2_VS_c3	Q8NFD5	0.9999691194851201	0.5012070271237998	0.012998963673911254	17
c2_VS_c3	O14613	0.9999691194851201	0.17589690527485136	0.5432571142808396	1
c2_VS_c3	O14548	0.9999691194851201	0.7295050837806305	0.061246189432371555	2
c2_VS_c3	P22033	0.9999691194851201	0.43461129504414275	-0.048996106035275044	10
c2_VS_c3	Q8IY18	0.9999691194851201	0.5980525181256726	0.034450651695609125	10
c2_VS_c3	Q9HCG8	0.9999691194851201	0.5592357602513376	-0.003440567740633206	6
c2_VS_c3	O75746	0.9999691194851201	0.5566267257945965	0.36106144931090595	6
c2_VS_c3	Q8WZ42	0.9999691194851201	0.5384049056424016	0.06860820822815583	6
c2_VS_c3	P32565	0.8031747925699376	0.07308339100520422	0.8356169567830989	1
c2_VS_c3	P50454	0.871427481906618	0.10196130284915994	0.11104040120269065	18
c2_VS_c3	P50095	8.04897931783855e-05	1.172676273641926e-06	0.6121674338934046	4
c2_VS_c3	Q99653	0.9999691194851201	0.7489423672381963	-0.7557515262426098	6
c2_VS_c3	O60443	0.9999691194851201	0.25566597033074046	-0.03257238912909818	9
c2_VS_c3	P00533	0.9999691194851201	0.6963035691789718	-0.3260685729198566	12
c2_VS_c3	P26373	0.8616410862502908	0.09851061676183859	-0.06670468870274782	6
c2_VS_c3	P37291	7.124388507711339e-09	3.067079923368965e-11	0.546358086335383	9
c2_VS_c3	Q96FZ7	0.9999691194851201	0.40065070159846217	-0.1387421552658535	5
c2_VS_c3	P00942	7.411429487219195e-08	4.3132830640502107e-10	0.5041563581377666	9
c2_VS_c3	Q9Y2T2	0.9999691194851201	0.7527473698899874	0.21158790628527324	5
c2_VS_c3	P53621	0.9999691194851201	0.9038457907131057	-0.18905316920522797	27
c2_VS_c3	Q9C040	0.9999691194851201	0.6341773419546486	0.40923289028578136	11
c2_VS_c3	Q9NVU0	0.9999691194851201	0.9480648928989317	-0.05963848162914494	4
c2_VS_c3	O60216	0.9999691194851201	0.8195665875335343	-0.03890570555442441	12
c2_VS_c3	P50579	0.9999691194851201	0.9297318697704586	0.19434058924313172	3
c2_VS_c3	O43808	0.9999691194851201	0.3288249785073545	0.24223611037939924	2
c2_VS_c3	P04350	0.9999691194851201	0.4160723443292549	-0.3133771214843075	2
c2_VS_c3	Q8N5M1	0.9999691194851201	0.43458796896250407	0.31586711810846485	2
c2_VS_c3	Q07020	0.9999691194851201	0.2272475862833534	0.006278081597774765	7
c2_VS_c3	Q8NBJ7	0.9999691194851201	0.683135313476968	-0.004293324068358029	6
c2_VS_c3	Q8NB90	0.5716207006206816	0.036649113185551085	-0.4376414498343335	5
c2_VS_c3	P54885	0.43268328540856216	0.02281832209334822	0.8868839162836165	3
c2_VS_c3	P07263	0.6933257082762397	0.05488669606639385	0.5860812756494207	1
c2_VS_c3	Q9HAV4	0.9999691194851201	0.7229088601176263	0.15926100883471683	16
c2_VS_c3	Q9H1B7	0.9999691194851201	0.346032371941448	0.12983994446649927	9
c2_VS_c3	Q9UGU5	0.9999691194851201	0.840828223626005	-0.0862262122233477	2
c2_VS_c3	P33201	0.9999691194851201	0.7950074058849477	0.18427912617672101	2
c2_VS_c3	Q8N6R0	0.9999691194851201	0.9337693097137163	0.16088870871597916	10
c2_VS_c3	P0CX40	0.0026233246503443415	5.929100916368668e-05	0.5046016173981339	6
c2_VS_c3	Q969G3	0.9999691194851201	0.8415080107100712	0.24468222983435428	13
c2_VS_c3	Q9BVI4	0.9999691194851201	0.9326889392280584	-0.11422400860545778	10
c2_VS_c3	P36105	0.0017296170363519587	3.7230379011266024e-05	0.7346959720988231	5
c2_VS_c3	Q14694	0.9999691194851201	0.23194819823388313	-0.1987492181654993	10
c2_VS_c3	C4AMC7	0.9999691194851201	0.6893235606360189	-0.12439521167941366	5
c2_VS_c3	O43670	0.9999691194851201	0.4864624221737568	0.08194129245798099	4
c2_VS_c3	P38707	0.00024127946523245085	4.08067976254145e-06	0.54771870418656	6
c2_VS_c3	Q9Y5K5	0.9999691194851201	0.8388537442344788	0.12067016492264315	11
c2_VS_c3	Q96B45	0.9999691194851201	0.4322518452635129	-0.015329931579539213	3
c2_VS_c3	P40939	0.9999691194851201	0.7388423488553699	-0.14540438107687237	17
c2_VS_c3	Q96DG6	0.9999691194851201	0.4573002876333563	0.19070034993475488	4
c2_VS_c3	Q9NRZ7	0.8705421686495076	0.10054859882920208	-0.05710742619770685	4
c2_VS_c3	Q9UGI8	0.9999691194851201	0.6485828272659024	-0.07939956491932332	8
c2_VS_c3	Q9H7D7	0.9999691194851201	0.868924926880736	0.00870576090236612	6
c2_VS_c3	P22670	0.9999691194851201	0.8981929723823199	0.25659839943094376	7
c2_VS_c3	Q02878	0.9999691194851201	0.7206326476733622	-0.1152796733553858	9
c2_VS_c3	Q63HN8	0.9999691194851201	0.5165086225615396	-0.044139644976086245	9
c2_VS_c3	Q4G148	0.9999691194851201	0.28950116799139636	-0.455284764682837	2
c2_VS_c3	Q15428	0.9999691194851201	0.29378597936432493	-0.21505865023803183	6
c2_VS_c3	Q05506	2.5731207340840003e-07	1.978106345390529e-09	0.7945725783555613	9
c2_VS_c3	Q92556	0.9999691194851201	0.6076000366289158	-0.07654379819580237	2
c2_VS_c3	Q9H0E2	0.9999691194851201	0.18788301355389803	-0.13755638255447655	4
c2_VS_c3	Q9H3Z4	0.9999691194851201	0.5715551621122106	-0.583229154723905	3
c2_VS_c3	P22695	0.9999691194851201	0.6934881570878138	-0.14245937398995423	9
c2_VS_c3	Q07812	0.6904423828615145	0.05435216790053743	-0.35819525803679664	7
c2_VS_c3	Q96KG9	0.8990934373674219	0.1194367665875542	-0.22560583149630214	8
c2_VS_c3	Q8TDD1	0.8764735422461551	0.10443834490171744	-0.3813143214348331	11
c2_VS_c3	P49721	0.9999691194851201	0.8015182711968314	0.16616201409303893	6
c2_VS_c3	Q9NZB2	0.9999691194851201	0.8564053849023179	0.17865464924207597	13
c2_VS_c3	O00178	0.9999691194851201	0.8770933213360463	0.0696753095631486	5
c2_VS_c3	Q96HJ9	0.9999691194851201	0.757682539790058	0.047821646747463774	2
c2_VS_c3	Q9Y530	0.9934256415692239	0.16127277048644229	0.2832815856805446	4
c2_VS_c3	P52926	0.9999691194851201	0.6837730813494662	-0.2725259704822089	1
c2_VS_c3	O43818	0.9999691194851201	0.9134880334577873	-0.09669457732397291	3
c2_VS_c3	Q7Z3J2	0.8962372015595175	0.11767936195138806	0.30950392516448	6
c2_VS_c3	P0CX56	7.411429487219195e-08	4.124702801533431e-10	0.5933852026468989	7
c2_VS_c3	O43281	0.9999691194851201	0.18213505032092048	-0.5202742734553188	1
c2_VS_c3	P13929	0.8795132843082898	0.10864750061345085	-0.19944817925340264	4
c2_VS_c3	Q7Z449	0.9999691194851201	0.4817323272578875	-0.22170956933985808	2
c2_VS_c3	P61086	0.9999691194851201	0.6071472484081295	-0.15765083870035523	6
c2_VS_c3	Q8IUF8	0.9999691194851201	0.666344532982972	0.12003843158067706	3
c2_VS_c3	REV__O00522	0.9792141894176332	0.14936045205499782	0.3943401490216174	2
c2_VS_c3	Q8TDX7	0.9999691194851201	0.2517357859812288	-0.30466860660833683	6
c2_VS_c3	Q8NFW8	0.9999691194851201	0.5258739814968418	0.16949740396000212	7
c2_VS_c3	Q15437	0.9999691194851201	0.19910763346004678	-0.11702170747332064	10
c2_VS_c3	P50542	0.9999691194851201	0.5945271881422327	0.17170134879586563	3
c2_VS_c3	O75400	0.9217962581644464	0.128983458620469	0.1468469224537836	14
c2_VS_c3	O14776	0.9999691194851201	0.46066068661972004	-0.1655084077545328	20
c2_VS_c3	Q9NQ66	0.9999691194851201	0.4185334478362448	0.2937706595595439	1
c2_VS_c3	Q96BH1	0.9999691194851201	0.8424415379816041	0.03943799711010154	2
c2_VS_c3	O75530	0.9999691194851201	0.2125609844612406	-0.23335071352471992	8
c2_VS_c3	Q9BYD3	0.8493386243254499	0.09053245691880973	-0.7237851127194306	5
c2_VS_c3	Q9NWK9	0.9999691194851201	0.5165877953459326	0.5857933285917802	5
c2_VS_c3	Q8NHP6	0.9999691194851201	0.5853517903336327	-0.00015174188020711243	4
c2_VS_c3	P41805	0.000797791518408431	1.5332709071502748e-05	0.6160145064273803	4
c2_VS_c3	Q8WUI4	0.9999691194851201	0.34408942812630605	-0.43732486482484667	1
c2_VS_c3	Q92878	0.9999691194851201	0.9419101872769764	0.09556653123557979	18
c2_VS_c3	Q14353	0.9999691194851201	0.7165193659344606	0.07449709463579184	2
c2_VS_c3	Q9Y6M4	0.9999691194851201	0.44574339907712424	-0.09170702821023102	4
c2_VS_c3	Q9H2Y7	0.9999691194851201	0.5234049055659522	-0.15051576108837686	2
c2_VS_c3	Q9NX62	0.9999691194851201	0.35322480903446474	-0.25057365865109205	3
c2_VS_c3	Q16836	0.9999691194851201	0.18624249250097957	-0.15569783130016646	6
c2_VS_c3	Q9UQR0	0.9999691194851201	0.3790817290288939	0.12910249761843762	6
c2_VS_c3	P43686	0.9999691194851201	0.41143823563309057	-0.129302140818079	14
c2_VS_c3	Q15397	0.9999691194851201	0.5420535461783693	-0.17028731196880198	12
c2_VS_c3	P02994	6.737313066414923e-09	2.6932678309776747e-11	0.5073633106409705	10
c2_VS_c3	P47972	0.9999691194851201	0.7200292267588657	-0.15404352727157974	2
c2_VS_c3	Q08745	0.05800107438761439	0.0019351526971267408	0.6847330021742817	3
c2_VS_c3	O94874	0.9999691194851201	0.42260745569711133	0.2533021578871725	12
c2_VS_c3	Q96EM0	0.9999691194851201	0.9720188029118209	-0.035779700991914964	1
c2_VS_c3	O75381	0.9999691194851201	0.2137687501467891	0.050170028604352566	5
c2_VS_c3	P53701	0.8866067047241978	0.1137227275169399	-0.036297858087570134	5
c2_VS_c3	P33240	0.9999691194851201	0.7508911981262236	0.07986724929068423	9
c2_VS_c3	Q96G25	0.9999691194851201	0.38180691086594587	0.5366354171275338	1
c2_VS_c3	O95072	0.9999691194851201	0.5070549970365046	0.23650487809283524	3
c2_VS_c3	Q6P587	0.9999691194851201	0.3616187362936911	0.3595516785295936	4
c2_VS_c3	Q7Z434	0.9999691194851201	0.4073827679157094	-0.12808560089961718	6
c2_VS_c3	Q6PGP7	0.8031747925699376	0.07704797341708014	0.03043032562089909	13
c2_VS_c3	P56545	0.9999691194851201	0.615758795269115	0.23681248160712087	6
c2_VS_c3	Q96HR3	0.9999691194851201	0.5947379545928655	0.10535126091692515	2
c2_VS_c3	O43395	0.9999691194851201	0.545621554439242	-0.00040238896093480747	10
c2_VS_c3	P12695	0.9999691194851201	0.39730836470516673	0.5159115373461942	2
c2_VS_c3	P25787	0.9999691194851201	0.2837289705381334	-0.09240390886212113	6
c2_VS_c3	Q13459	0.9999691194851201	0.9361269481717991	-0.21929055912510678	5
c2_VS_c3	Q9NVC6	0.9999691194851201	0.38458524005810735	-0.3027976297855325	8
c2_VS_c3	P40926	0.9999691194851201	0.8157722676271826	0.2388139072535198	13
c2_VS_c3	Q9HCN4	0.9999691194851201	0.9909028394734283	-0.19315409857929344	4
c2_VS_c3	Q86SQ0	0.9999691194851201	0.4550319760570467	-0.32127702587104867	2
c2_VS_c3	Q9P2G1	0.9999691194851201	0.5388583314533377	0.2793677751979879	1
c2_VS_c3	Q9Y314	0.9999691194851201	0.46919193863725805	-0.19439948386148637	8
c2_VS_c3	P49006	0.9999691194851201	0.8602544133578849	0.05685978883992071	4
c2_VS_c3	Q9H0R4	0.9999691194851201	0.8861129578525984	0.03364630094244614	3
c2_VS_c3	Q7Z7H5	0.9999691194851201	0.25583175393019886	-0.23885844017039926	4
c2_VS_c3	P13674	0.9999691194851201	0.5117373144840442	0.19110583520772728	9
c2_VS_c3	Q13217	0.9999691194851201	0.6693752378775455	-0.1986762333358323	5
c2_VS_c3	P27616	0.0008230273736427735	1.619734068669665e-05	0.5093180165562545	4
c2_VS_c3	O43809	0.9999691194851201	0.806889074618274	0.04295625447085971	9
c2_VS_c3	Q15345	0.9999691194851201	0.5872293036445733	0.2190506345406515	2
c2_VS_c3	Q8N0Z6	0.9999691194851201	0.29534073871955124	-0.38807544441113695	7
c2_VS_c3	Q10567	0.9999691194851201	0.6839318000983194	-0.16572771988938317	11
c2_VS_c3	Q96EV2	0.9999691194851201	0.25064793670078256	-0.2957122725060266	5
c2_VS_c3	Q68D10	0.9999691194851201	0.9191790607877715	0.026037531280671544	1
c2_VS_c3	Q9H9J2	0.9999691194851201	0.4594109057009994	0.05982517682066302	5
c2_VS_c3	Q9NRF9	0.9999691194851201	0.7512768432968919	0.06053592180413414	1
c2_VS_c3	Q9NVH6	0.9999691194851201	0.7129476051606396	0.11275090874235853	1
c2_VS_c3	P39076	0.654965394252515	0.04893608864861809	0.6653609559468928	2
c2_VS_c3	O94955	0.9999691194851201	0.3136967207555499	-0.25796575425616686	2
c2_VS_c3	Q96B97	0.9999691194851201	0.7441860191999308	0.23860011995727337	3
c2_VS_c3	Q5RKV6	0.9999691194851201	0.4043420746970736	0.17466986962427722	3
c2_VS_c3	P82932	0.9999691194851201	0.7006147055654748	0.2908576005919139	4
c2_VS_c3	Q13610	0.9999691194851201	0.7286267696436379	-0.10365631584999073	4
c2_VS_c3	Q7Z7L8	0.9999691194851201	0.5152549067967906	0.12362785503914298	2
c2_VS_c3	Q9BVC6	0.9999691194851201	0.9287893370277889	0.15061344357208148	3
c2_VS_c3	P09972	0.9944421676027287	0.1622237299856235	0.0033888478753256734	9
c2_VS_c3	P04818	0.9999691194851201	0.9212550050780011	-0.054508961861366334	8
c2_VS_c3	O95400	0.9999691194851201	0.3973671304314286	-0.001673638415181126	5
c2_VS_c3	Q01433	0.9999691194851201	0.5842458888826729	-0.14916691313994673	8
c2_VS_c3	P30046	0.9999691194851201	0.37726829811057505	0.1287743121653393	4
c2_VS_c3	Q96FF9	0.9999691194851201	0.7816619575487116	0.20109057898603577	3
c2_VS_c3	Q14BN4	0.9999691194851201	0.39564974004104947	0.244264314201859	4
c2_VS_c3	O75477	0.9999691194851201	0.6995735490557351	-0.03538449079992848	4
c2_VS_c3	Q8N4T8	0.9999691194851201	0.40983638787743115	-0.07058920296017507	2
c2_VS_c3	Q9Y5L0	0.9999691194851201	0.6221847775244103	0.22902828937160846	10
c2_VS_c3	Q8TDW0	0.9877084554028863	0.1545104214828208	0.3892661274956364	1
c2_VS_c3	P14373	0.9999691194851201	0.4895370840095432	-0.05378055814241852	3
c2_VS_c3	Q9Y676	0.9999691194851201	0.5330217593638893	0.08241989624074009	5
c2_VS_c3	Q8WUD1	0.9999691194851201	0.3025720077132594	-0.37058458942667283	3
c2_VS_c3	Q9NUI1	0.9999691194851201	0.5717314935708715	-0.3740660857907751	3
c2_VS_c3	Q9NYY8	0.9999691194851201	0.7639052706835092	0.020710686171041104	5
c2_VS_c3	Q07508	0.9999691194851201	0.23683402366384865	0.3224891658012643	1
